;Grid_Code;population_total_units;al_10_under;al_10_19;al_20_29;al_30_39;al_40_49;al_50_59;al_60_69;al_70_79;al_80_over;alk_18_under;alk_18_29;alk_30_49;alk_50_64;alk_65_over;fam_single;fam_married;fam_widowed;fam_divorced;fam_civil_partner;fam_civil_partner_deceased;fam_civil_partner_dissolved;fam_unknown;geb_germany;geb_eu27;geb_other_europe;geb_other_world;geb_other;ght_male;ght_female;re_roman_catholic;re_protestant;re_other;sg_germany;sg_eu27;sg_other_europe;sg_other_world;sg_other;sh_germany;sh_bosnia;sh_greece;sh_italy;sh_kazakhstan;sh_croatia;sh_netherlands;sh_austria;sh_poland;sh_romania;sh_russia;sh_turkey;sh_ukraine;sh_other;sk_germany;sk_abroad;sz_one;sz_mult_german_foreign;sz_mult_foreign_only;sz_unknown
19562;100mN30059E42248;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;3;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0
19563;100mN30059E42249;81;4;8;13;12;8;16;11;8;0;9;16;20;22;14;40;33;3;6;0;0;0;0;65;6;4;4;3;39;42;27;23;31;68;5;4;4;0;68;0;0;0;0;3;0;0;0;0;0;0;0;5;68;13;80;0;0;0
19564;100mN30059E42250;94;3;0;15;28;15;10;13;6;3;4;15;43;15;17;50;29;8;7;0;0;0;0;78;5;4;7;0;44;50;19;25;50;84;6;3;0;0;84;0;4;0;0;0;0;0;0;0;0;0;0;3;84;10;86;8;0;0
19565;100mN30059E42251;51;4;3;13;11;7;7;4;3;0;6;14;18;9;4;32;16;0;3;0;0;0;0;43;5;3;0;0;26;25;16;10;25;41;7;3;0;0;41;0;0;5;0;0;0;0;0;0;0;0;0;3;41;10;49;3;0;0
19566;100mN30059E42252;190;11;4;24;22;26;25;15;18;45;14;25;48;32;71;69;68;35;18;0;0;0;0;121;21;16;16;16;81;109;62;42;86;145;14;16;15;0;145;3;0;3;0;7;0;0;9;0;0;3;0;19;145;45;183;7;0;0
19567;100mN30059E42253;40;4;3;5;3;5;0;9;8;3;5;7;7;3;18;12;24;3;3;0;0;0;0;31;0;3;4;0;20;20;10;14;16;33;0;0;6;0;33;0;0;0;0;0;0;0;0;0;0;0;0;6;33;7;37;3;0;0
19568;100mN30059E42254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19569;100mN30059E42255;11;3;0;3;0;3;0;0;0;3;3;3;3;0;5;4;5;3;0;0;0;0;0;6;4;0;0;0;4;7;3;6;3;7;4;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;3;7;4;11;0;0;0
19570;100mN30059E42256;21;0;3;0;0;3;5;0;6;6;3;0;3;5;12;4;10;4;3;0;0;0;0;19;3;0;0;0;10;11;3;9;9;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0
19571;100mN30059E42257;147;10;5;20;34;21;17;17;16;7;13;22;55;22;35;71;54;8;12;3;0;0;0;118;11;11;6;0;63;84;21;32;94;127;8;11;0;0;127;3;0;3;0;3;0;0;0;0;0;5;0;4;127;20;140;7;0;0
19572;100mN30059E42258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19573;100mN30059E42259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19574;100mN30059E42260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19575;100mN30059E42261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19576;100mN30059E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19577;100mN30059E42263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19578;100mN30059E42264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19579;100mN30059E42265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19580;100mN30059E42266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19581;100mN30059E42267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19582;100mN30059E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19583;100mN30059E42269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19584;100mN30059E42270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19585;100mN30059E42271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19586;100mN30059E42272;39;3;0;5;3;7;6;5;8;0;4;5;10;9;11;11;19;0;8;0;0;0;0;28;4;5;0;0;18;21;7;11;21;26;4;7;3;0;26;0;0;3;0;0;0;0;0;0;0;3;0;7;26;13;38;0;0;0
19587;100mN30059E42273;73;5;4;17;15;5;7;5;9;6;9;17;20;8;19;33;31;5;4;0;0;0;0;53;11;5;4;0;33;40;14;23;36;57;6;8;3;0;57;0;0;3;0;0;0;0;0;0;0;4;0;7;57;16;67;6;0;0
19588;100mN30059E42274;98;7;11;18;16;14;13;6;8;5;15;21;30;15;17;44;38;5;11;0;0;0;0;74;11;7;6;0;45;53;32;28;38;74;13;7;4;0;74;0;3;4;0;0;0;0;0;0;3;4;0;10;74;24;94;4;0;0
19589;100mN30059E42275;87;16;15;7;17;11;11;6;3;3;29;9;28;14;7;40;41;3;3;0;0;0;0;65;3;10;8;0;41;46;16;18;53;69;5;10;3;0;69;0;0;3;0;0;0;0;3;0;0;8;0;3;69;18;76;10;0;0
19590;100mN30059E42276;68;13;11;4;13;20;4;3;0;0;22;6;33;5;3;32;31;0;4;0;0;0;0;59;0;7;3;0;33;35;16;14;38;55;0;11;0;0;55;0;0;0;0;6;0;0;0;0;0;4;0;3;55;13;61;7;0;0
19591;100mN30059E42277;92;19;13;10;17;21;8;3;0;0;31;11;38;10;3;48;43;0;0;0;0;0;0;73;5;0;14;0;40;52;12;17;63;76;4;0;12;0;76;0;0;0;0;0;0;0;0;0;0;0;0;15;76;16;85;7;0;0
19592;100mN30059E42278;60;11;4;14;14;9;7;0;0;0;14;15;23;7;0;34;21;0;4;0;0;0;0;40;7;3;11;0;26;34;17;13;30;42;7;5;6;0;42;0;0;3;0;0;3;0;0;0;0;5;0;7;42;18;53;5;3;0
19593;100mN30059E42279;123;26;5;18;34;20;9;8;3;0;30;19;54;12;8;58;53;3;7;3;0;0;0;87;8;18;10;0;69;54;10;19;94;88;10;16;9;0;88;0;3;3;0;0;0;0;0;0;0;14;0;13;88;35;110;13;0;0
19594;100mN30059E42280;40;9;4;3;6;8;10;0;0;0;11;4;14;10;0;17;19;0;3;0;0;0;0;28;0;10;3;0;21;19;6;4;30;29;0;10;0;0;29;0;0;0;0;0;0;0;0;0;0;7;0;4;29;11;37;3;0;0
19595;100mN30059E42281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19596;100mN30059E42282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19597;100mN30059E42283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19598;100mN30059E42284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19599;100mN30059E42285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19600;100mN30059E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19601;100mN30059E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19602;100mN30059E42288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19603;100mN30059E42289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19604;100mN30059E42290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19605;100mN30059E42291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19606;100mN30059E42292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19607;100mN30059E42293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19608;100mN30059E42294;21;0;4;3;5;7;3;0;0;0;4;3;12;3;0;14;5;0;3;0;0;0;0;14;5;0;3;0;9;12;0;3;19;21;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;16;5;0;0
19609;100mN30059E42295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19610;100mN30059E42296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19611;100mN30059E42297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19612;100mN30059E42298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19613;100mN30059E42299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19614;100mN30059E42300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19615;100mN30059E42301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19616;100mN30059E42302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19617;100mN30059E42303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19618;100mN30059E42304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19619;100mN30059E42305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19620;100mN30059E42306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19621;100mN30059E42307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19622;100mN30059E42308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19623;100mN30059E42309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19624;100mN30059E42310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19625;100mN30059E42311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19626;100mN30059E42312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19627;100mN30059E42313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19628;100mN30059E42314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19629;100mN30059E42315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19630;100mN30059E42316;8;0;3;0;0;3;0;0;0;0;3;0;3;3;0;4;4;0;0;0;0;0;0;8;0;0;0;0;4;4;0;3;5;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0
19631;100mN30059E42317;28;0;4;7;3;5;3;3;4;0;4;7;7;3;8;14;13;0;0;0;0;0;0;25;3;0;0;0;17;11;6;11;11;26;3;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;28;0;0;0
19632;100mN30059E42318;46;8;3;0;13;9;0;3;6;3;10;3;22;3;10;21;18;5;3;0;0;0;0;41;3;0;3;0;23;23;14;9;23;38;5;0;3;0;38;0;3;0;0;0;0;0;0;0;0;0;0;6;38;8;44;0;0;0
19633;100mN30059E42319;31;3;4;3;3;6;4;5;4;0;6;3;8;9;5;12;15;0;3;0;0;0;0;30;0;0;0;0;13;18;5;14;12;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;30;0;0;0
19634;100mN30059E42320;25;0;0;4;0;0;3;5;8;5;0;4;0;4;16;3;21;0;0;0;0;0;0;21;4;0;0;0;12;13;6;14;5;23;3;0;0;0;23;0;0;0;0;0;0;0;3;0;0;0;0;0;23;3;25;0;0;0
19635;100mN30059E42321;64;8;5;3;9;12;5;11;8;3;13;3;21;12;15;26;27;7;4;0;0;0;0;61;0;0;0;0;34;30;10;22;32;61;3;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;3;61;3;63;0;0;0
19636;100mN30059E42322;91;4;0;9;6;14;9;24;18;6;5;9;20;20;37;25;52;6;6;3;0;0;0;85;3;0;3;0;44;47;10;29;52;87;3;0;3;0;87;0;0;0;0;0;0;0;0;0;0;0;0;3;87;4;90;0;0;0
19637;100mN30059E42323;61;0;3;8;4;6;9;14;14;3;3;8;10;15;25;13;38;7;0;3;0;0;0;53;3;3;0;3;26;35;15;13;33;57;0;3;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;3;57;4;60;0;0;0
19638;100mN30059E42324;39;4;3;3;3;9;6;6;5;0;5;4;12;11;7;13;24;0;0;0;0;0;0;34;3;0;3;0;22;17;9;11;19;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;39;0;0;0
19639;100mN30059E42325;59;17;11;4;4;17;6;0;0;0;25;7;21;6;0;33;22;0;3;0;0;0;0;52;3;0;5;0;29;30;13;20;26;52;4;0;3;0;52;0;0;0;0;0;0;0;0;0;0;0;0;7;52;7;55;4;0;0
19640;100mN30059E42326;93;9;8;13;21;23;6;7;6;0;15;15;44;10;9;40;45;0;5;3;0;0;0;71;6;4;12;0;45;48;17;20;56;81;7;4;0;0;81;0;0;4;0;0;0;0;0;0;0;3;0;4;81;12;74;19;0;0
19641;100mN30059E42327;126;17;16;13;30;30;14;5;0;0;32;14;60;18;3;64;56;0;5;0;0;0;0;109;4;10;3;0;56;70;32;29;65;108;4;13;0;0;108;0;0;3;0;9;0;0;0;0;0;0;0;5;108;18;118;8;0;0
19642;100mN30059E42328;61;4;3;6;19;11;12;6;0;0;6;6;30;14;5;28;25;3;6;0;0;0;0;52;3;4;3;0;32;29;12;11;38;55;3;3;0;0;55;0;0;0;0;0;0;0;0;0;0;3;0;3;55;6;58;3;0;0
19643;100mN30059E42329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19644;100mN30059E42330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19645;100mN30059E42331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19646;100mN30059E42332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19647;100mN30059E42333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19648;100mN30059E42334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19649;100mN30059E42335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19650;100mN30059E42336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19651;100mN30059E42337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19652;100mN30059E42338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19653;100mN30059E42339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19654;100mN30059E42340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19655;100mN30059E42341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19656;100mN30059E42342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19657;100mN30059E42343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19658;100mN30059E42344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19659;100mN30059E42345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19660;100mN30060E42208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19661;100mN30060E42209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19662;100mN30060E42210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19663;100mN30060E42211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19664;100mN30060E42212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19665;100mN30060E42213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19666;100mN30060E42214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19667;100mN30060E42215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
