;Grid_Code;households_total_units;hhtyp_single;hhtyp_couples_wout_child;hhtyp_couples_with_child;hhtyp_single_parent;hhtyp_multiplepers_wout_nuclear;hhleb_single;hhleb_married_couples;hhleb_registered_partner;hhleb_nonmarital_partner;hhleb_single_mothers;hhleb_single_fathers;hhleb_multipers_wout_nuclear;hhgr_1_pers;hhgr_2_pers;hhgr_3_pers;hhgr_4_pers;hhgr_5_pers;hhgr_6_more;fams_seniors_only;fams_seniors_young;fams_wout_seniors
22915;100mN30091E42275;36;11;13;9;3;0;11;22;0;0;3;0;0;11;14;4;4;3;0;0;0;0
22916;100mN30091E42276;23;6;8;4;3;3;6;7;0;5;3;0;3;6;12;3;3;0;0;0;0;0
22917;100mN30091E42277;18;4;3;10;0;0;4;11;0;3;0;0;0;4;3;4;5;3;0;0;0;0
22918;100mN30091E42278;20;5;6;8;0;0;5;13;0;0;0;0;0;5;7;4;4;0;0;0;0;0
22919;100mN30091E42279;16;8;3;5;0;0;8;8;0;0;0;0;0;8;3;3;3;0;0;0;0;0
22920;100mN30091E42280;19;3;4;10;3;0;3;10;0;4;3;0;0;3;6;5;4;3;0;0;0;0
22921;100mN30091E42281;38;14;11;8;4;0;14;14;0;4;4;0;0;14;13;6;4;0;0;0;0;0
22922;100mN30091E42282;27;4;8;10;5;0;4;16;0;3;5;0;0;4;11;3;8;0;0;0;0;0
22923;100mN30091E42283;21;0;9;9;0;0;0;16;0;3;0;0;0;0;11;3;5;0;0;0;0;0
22924;100mN30091E42284;11;0;6;3;0;0;0;8;0;0;0;0;0;0;5;3;3;0;0;0;0;0
22925;100mN30091E42285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22926;100mN30091E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22927;100mN30091E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22928;100mN30091E42288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22929;100mN30092E42225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22930;100mN30092E42226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22931;100mN30092E42227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22932;100mN30092E42228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22933;100mN30092E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22934;100mN30092E42230;10;3;3;3;0;0;3;5;0;0;0;0;0;3;5;0;3;0;0;0;0;0
22935;100mN30092E42231;55;17;19;11;8;0;17;25;0;5;7;0;0;17;26;6;5;0;0;0;0;0
22936;100mN30092E42232;23;8;9;4;0;0;8;12;0;0;0;0;0;8;10;3;0;0;0;0;0;0
22937;100mN30092E42233;45;19;12;13;0;0;19;20;0;5;0;0;0;19;12;12;0;0;0;0;0;0
22938;100mN30092E42234;57;21;22;8;3;4;21;25;0;5;0;0;4;21;27;6;3;0;0;0;0;0
22939;100mN30092E42235;28;13;4;9;0;0;13;10;0;3;0;0;0;13;5;7;3;0;0;0;0;0
22940;100mN30092E42236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22941;100mN30092E42237;10;5;0;3;0;0;5;4;0;0;0;0;0;5;0;3;0;0;0;0;0;0
22942;100mN30092E42238;41;18;13;7;3;0;18;18;0;3;3;0;0;18;15;5;0;0;0;0;0;0
22943;100mN30092E42239;9;4;3;0;0;0;4;0;0;3;0;0;0;4;3;3;0;0;0;0;0;0
22944;100mN30092E42240;52;30;11;7;3;3;30;14;0;4;3;0;3;30;14;4;3;0;0;0;0;0
22945;100mN30092E42241;21;6;9;4;3;0;6;11;0;3;0;0;0;6;10;3;3;0;0;0;0;0
22946;100mN30092E42242;32;8;6;16;3;0;8;20;0;3;3;0;0;8;7;9;7;0;0;0;0;0
22947;100mN30092E42243;52;14;10;22;3;3;14;30;0;3;3;0;3;14;15;9;5;7;3;0;0;0
22948;100mN30092E42244;48;14;5;17;12;0;14;18;0;3;9;3;0;14;11;9;12;3;0;0;0;0
22949;100mN30092E42245;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22950;100mN30092E42246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22951;100mN30092E42247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22952;100mN30092E42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22953;100mN30092E42249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22954;100mN30092E42250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22955;100mN30092E42251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22956;100mN30092E42252;74;25;16;25;7;0;25;36;0;5;6;0;0;25;22;11;7;5;4;0;0;0
22957;100mN30092E42253;153;88;31;24;8;3;88;52;0;3;7;0;3;88;38;14;9;4;0;0;0;0
22958;100mN30092E42254;49;11;16;17;5;0;11;29;0;4;4;0;0;11;15;8;6;5;4;0;0;0
22959;100mN30092E42255;90;35;19;11;19;6;35;27;0;3;16;3;6;35;31;17;5;3;0;0;0;0
22960;100mN30092E42256;62;21;17;16;7;0;21;28;0;5;7;0;0;21;17;10;9;4;0;0;0;0
22961;100mN30092E42257;93;42;18;21;8;4;42;35;0;4;4;4;4;42;25;12;10;4;0;0;0;0
22962;100mN30092E42258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22963;100mN30092E42259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22964;100mN30092E42260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22965;100mN30092E42261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22966;100mN30092E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22967;100mN30092E42263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22968;100mN30092E42264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22969;100mN30092E42265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22970;100mN30092E42266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22971;100mN30092E42267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22972;100mN30092E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22973;100mN30092E42269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22974;100mN30092E42270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22975;100mN30092E42271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22976;100mN30092E42272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22977;100mN30092E42273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22978;100mN30092E42274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22979;100mN30092E42275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22980;100mN30092E42276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22981;100mN30092E42277;12;5;3;3;0;0;5;5;0;0;0;0;0;5;3;3;0;0;0;0;0;0
22982;100mN30092E42278;22;0;5;17;0;0;0;21;0;0;0;0;0;0;5;4;11;3;0;0;0;0
22983;100mN30092E42279;14;0;3;11;0;0;0;11;0;3;0;0;0;0;3;6;4;3;0;0;0;0
22984;100mN30092E42280;36;5;7;21;0;3;5;24;0;4;0;0;3;5;10;11;6;3;0;0;0;0
22985;100mN30092E42281;12;3;5;3;0;0;3;5;0;3;0;0;0;3;4;4;0;0;0;0;0;0
22986;100mN30092E42282;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
22987;100mN30092E42283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22988;100mN30092E42284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22989;100mN30092E42285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22990;100mN30092E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22991;100mN30092E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22992;100mN30092E42288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22993;100mN30093E42226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22994;100mN30093E42227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22995;100mN30093E42228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22996;100mN30093E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22997;100mN30093E42230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22998;100mN30093E42231;7;3;3;3;0;0;3;5;0;0;0;0;0;3;0;3;3;0;0;0;0;0
22999;100mN30093E42232;55;32;15;4;0;3;32;16;0;3;0;0;3;32;17;3;3;0;0;0;0;0
23000;100mN30093E42233;28;6;5;14;0;3;6;19;0;0;0;0;3;6;8;4;8;0;0;0;0;0
23001;100mN30093E42234;22;4;9;7;3;0;4;14;0;3;3;0;0;4;10;5;3;0;0;0;0;0
23002;100mN30093E42235;15;7;3;3;3;0;7;5;0;0;3;0;0;7;4;3;0;0;0;0;0;0
23003;100mN30093E42236;34;20;5;6;3;0;20;11;0;0;3;0;0;20;6;3;4;0;0;0;0;0
23004;100mN30093E42237;67;31;20;12;3;0;31;31;0;0;3;0;0;31;22;5;5;3;0;0;0;0
23005;100mN30093E42238;21;8;4;7;0;0;8;10;0;0;0;0;0;8;5;3;5;0;0;0;0;0
23006;100mN30093E42239;12;6;5;0;0;0;6;5;0;0;0;0;0;6;4;0;0;0;0;0;0;0
23007;100mN30093E42240;28;8;10;7;0;3;8;16;0;0;0;0;3;8;12;7;0;0;0;0;0;0
23008;100mN30093E42241;38;20;7;7;0;3;20;12;0;3;0;0;3;20;8;6;4;0;0;0;0;0
23009;100mN30093E42242;33;16;7;9;0;0;16;14;0;3;0;0;0;16;5;6;5;0;0;0;0;0
23010;100mN30093E42243;32;9;7;15;0;0;9;20;0;3;0;0;0;9;8;9;0;5;0;0;0;0
23011;100mN30093E42244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23012;100mN30093E42245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23013;100mN30093E42246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23014;100mN30093E42247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23015;100mN30093E42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23016;100mN30093E42249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23017;100mN30093E42250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23018;100mN30093E42251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23019;100mN30093E42252;92;26;13;40;12;0;26;48;0;5;11;0;0;26;17;17;16;7;9;0;0;0
23020;100mN30093E42253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23021;100mN30093E42254;68;14;18;26;8;3;14;36;0;8;5;3;3;14;25;10;11;5;3;0;0;0
23022;100mN30093E42255;92;27;24;35;5;0;27;44;0;15;5;0;0;27;20;16;11;9;9;0;0;0
23023;100mN30093E42256;13;3;5;4;0;0;3;7;0;3;0;0;0;3;5;0;4;0;0;0;0;0
23024;100mN30093E42257;33;18;8;7;0;0;18;12;0;3;0;0;0;18;8;0;3;3;0;0;0;0
23025;100mN30093E42258;6;0;0;5;0;0;0;6;0;0;0;0;0;0;0;3;3;0;0;0;0;0
23026;100mN30093E42259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23027;100mN30093E42260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23028;100mN30093E42261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23029;100mN30093E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23030;100mN30093E42263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23031;100mN30093E42264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23032;100mN30093E42265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23033;100mN30093E42266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23034;100mN30093E42267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23035;100mN30093E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23036;100mN30093E42269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23037;100mN30093E42270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23038;100mN30093E42271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23039;100mN30093E42272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23040;100mN30093E42273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23041;100mN30093E42274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23042;100mN30093E42275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23043;100mN30093E42276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23044;100mN30093E42277;6;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;3;3;0;0;0;0
23045;100mN30093E42278;16;4;0;9;3;0;4;9;0;0;3;0;0;4;3;5;4;0;0;0;0;0
23046;100mN30093E42279;21;6;5;10;0;0;6;14;0;0;0;0;0;6;4;4;5;3;0;0;0;0
23047;100mN30093E42280;5;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0
23048;100mN30093E42281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23049;100mN30093E42282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23050;100mN30093E42283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23051;100mN30093E42284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23052;100mN30093E42285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23053;100mN30093E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23054;100mN30093E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23055;100mN30093E42288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23056;100mN30094E42227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23057;100mN30094E42228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23058;100mN30094E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23059;100mN30094E42230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23060;100mN30094E42231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23061;100mN30094E42232;46;13;6;22;4;0;13;23;0;5;4;0;0;13;9;6;10;4;4;0;0;0
23062;100mN30094E42233;48;24;3;12;7;3;24;11;0;4;6;0;3;24;7;7;6;3;0;0;0;0
23063;100mN30094E42234;18;3;8;5;3;0;3;11;0;3;3;0;0;3;11;3;3;0;0;0;0;0
23064;100mN30094E42235;25;7;7;8;3;0;7;12;0;3;0;0;0;7;7;8;0;3;0;0;0;0
23065;100mN30094E42236;45;18;8;11;4;4;18;16;0;3;0;3;4;18;13;5;4;3;3;0;0;0
23066;100mN30094E42237;41;9;13;14;5;0;9;23;0;4;4;0;0;9;10;11;10;0;0;0;0;0
23067;100mN30094E42238;35;15;8;6;3;4;15;10;0;4;3;0;4;15;13;3;4;0;0;0;0;0
23068;100mN30094E42239;54;23;18;9;3;3;23;24;0;3;3;0;3;23;20;4;4;3;0;0;0;0
23069;100mN30094E42240;11;3;4;3;3;0;3;6;0;0;3;0;0;3;6;3;0;0;0;0;0;0
23070;100mN30094E42241;18;4;7;6;0;0;4;12;0;0;0;0;0;4;7;3;4;0;0;0;0;0
23071;100mN30094E42242;28;7;7;13;0;0;7;16;0;4;0;0;0;7;7;6;7;0;0;0;0;0
23072;100mN30094E42243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23073;100mN30094E42244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23074;100mN30094E42245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23075;100mN30094E42246;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
23076;100mN30094E42247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23077;100mN30094E42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23078;100mN30094E42249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23079;100mN30094E42250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23080;100mN30094E42251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23081;100mN30094E42252;154;51;16;58;27;3;51;69;0;4;23;4;3;51;34;27;25;12;5;0;0;0
23082;100mN30094E42253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23083;100mN30094E42254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23084;100mN30094E42255;98;37;13;36;11;0;37;45;0;4;11;0;0;37;19;13;18;6;5;0;0;0
23085;100mN30094E42256;61;23;11;21;5;0;23;29;0;3;5;0;0;23;13;9;10;4;3;0;0;0
23086;100mN30094E42257;147;63;38;26;15;5;63;53;0;11;14;0;5;63;49;10;13;5;7;0;0;0
23087;100mN30094E42258;16;0;7;7;0;0;0;12;0;3;0;0;0;0;5;4;3;3;0;0;0;0
23088;100mN30094E42259;19;0;12;3;4;0;0;14;0;0;3;3;0;0;15;3;0;0;0;0;0;0
23089;100mN30094E42260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23090;100mN30094E42261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23091;100mN30094E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23092;100mN30094E42263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23093;100mN30094E42264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23094;100mN30094E42265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23095;100mN30094E42266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23096;100mN30094E42267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23097;100mN30094E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23098;100mN30094E42269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23099;100mN30094E42270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23100;100mN30094E42271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23101;100mN30094E42272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23102;100mN30094E42273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23103;100mN30094E42274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23104;100mN30094E42275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23105;100mN30094E42276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23106;100mN30094E42277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23107;100mN30094E42278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23108;100mN30094E42279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23109;100mN30094E42280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23110;100mN30094E42281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23111;100mN30094E42282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23112;100mN30094E42283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23113;100mN30094E42284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23114;100mN30094E42285;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23115;100mN30094E42286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23116;100mN30094E42287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23117;100mN30095E42228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23118;100mN30095E42229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23119;100mN30095E42230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23120;100mN30095E42231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23121;100mN30095E42232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23122;100mN30095E42233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23123;100mN30095E42234;28;8;8;10;0;0;8;13;0;5;0;0;0;8;9;5;4;0;0;0;0;0
23124;100mN30095E42235;20;6;3;8;3;0;6;8;0;3;3;0;0;6;3;3;7;0;0;0;0;0
23125;100mN30095E42236;30;13;8;4;0;4;13;10;0;3;0;0;4;13;10;3;5;0;0;0;0;0
23126;100mN30095E42237;37;14;11;8;3;0;14;11;0;8;3;0;0;14;12;6;4;0;0;0;0;0
23127;100mN30095E42238;9;3;3;3;0;0;3;5;0;0;0;0;0;3;4;3;0;0;0;0;0;0
23128;100mN30095E42239;27;13;3;9;3;0;13;9;0;3;3;0;0;13;3;4;5;0;3;0;0;0
23129;100mN30095E42240;22;8;3;10;3;0;8;11;0;0;0;0;0;8;3;4;5;3;0;0;0;0
23130;100mN30095E42241;5;0;0;4;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0
23131;100mN30095E42242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23132;100mN30095E42243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23133;100mN30095E42244;5;0;3;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0
23134;100mN30095E42245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23135;100mN30095E42246;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23136;100mN30095E42247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23137;100mN30095E42248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23138;100mN30095E42249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23139;100mN30095E42250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23140;100mN30095E42251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23141;100mN30095E42252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23142;100mN30095E42253;144;89;22;23;6;4;89;39;0;6;6;0;4;89;26;6;14;7;3;0;0;0
23143;100mN30095E42254;100;53;14;22;10;0;53;34;0;3;10;0;0;53;22;8;10;4;3;0;0;0
23144;100mN30095E42255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23145;100mN30095E42256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23146;100mN30095E42257;37;6;17;10;4;0;6;18;0;9;3;0;0;6;14;4;0;0;8;0;0;0
23147;100mN30095E42258;193;86;42;41;22;3;86;71;0;11;22;0;3;86;57;18;12;15;5;0;0;0
23148;100mN30095E42259;32;4;12;14;3;0;4;26;0;0;3;0;0;4;11;6;7;4;0;0;0;0
23149;100mN30095E42260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23150;100mN30095E42261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23151;100mN30095E42262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23152;100mN30095E42263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23153;100mN30095E42264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23154;100mN30095E42265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23155;100mN30095E42266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23156;100mN30095E42267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23157;100mN30095E42268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23158;100mN30095E42269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23159;100mN30095E42270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
